time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.720000000000003,-3.75489887238,-3.72245312839,12.9322768543,5.94709809974,0.130337185332,0.0,-3.07798880313,-4.6013751817,4.96667515619,-0.0579674186485,0.0421092526388,0.0,438.52559995318285,440.07644971102326,441.1871433714378,439.4086552715649
3.780000000000003,-3.94216006076,-4.00478070919,13.2295379385,5.94342070203,0.134005212749,0.0,-3.16433517938,-4.80987797808,4.94141002241,-0.0689339291167,0.0843220845008,0.0,449.72977050996184,453.1390133393652,451.2947316002695,450.4058045641666
3.840000000000003,-4.13487914719,-4.3001966505,13.5265856491,5.93952965722,0.138724529598,0.0,-3.2600488569,-5.03760927254,4.9592018415,-0.0577334257711,0.0638306098345,0.0,468.2550131074844,466.66232359621586,465.53948610420355,466.41233801757375
3.900000000000003,-4.33329427641,-4.60903749234,13.8236821726,5.9359195348,0.142193458251,0.0,-3.35410233059,-5.25740609702,4.94325713192,-0.0655455455762,0.0417156051352,0.0,458.5314709720855,456.77290843045574,458.27602050701614,457.65202327376716
3.960000000000003,-4.53742227587,-4.93116781697,14.1197614864,5.93278247348,0.144489489269,0.0,-3.45037177552,-5.48060700631,4.92530714327,-0.0340412557803,0.0302829741345,0.0,458.3093449681313,457.4001920269468,458.52144534496034,461.0161027747645
4.020000000000002,-4.74730180645,-5.26660165006,14.4142109316,5.93036311314,0.146576226163,0.0,-3.54579852486,-5.7008167844,4.88908430267,-0.0574460527946,0.0425210852192,0.0,453.8839869515245,454.86583011868106,455.2163100023069,453.33814170603506
4.080000000000001,-4.96283150958,-5.61504232384,14.7056207493,5.92681746771,0.149238629378,0.0,-3.63877243686,-5.91430861043,4.82405567376,-0.0626109790246,0.0478410731817,0.0,445.9869085522917,446.4224399263583,446.16033971107447,445.73589389062386
4.14,-5.18348982813,-5.97522113441,14.9899059816,5.92278174256,0.152238843732,0.0,-3.71683190549,-6.09230545085,4.6522238019,-0.0787217109276,0.0540099806844,0.0,409.55451905400685,410.10479288844317,409.8229939505981,408.38410414011463
4.199999999999998,-5.40978224735,-6.34824201955,15.2692589057,5.91760025556,0.155425929337,0.0,-3.82649799623,-6.34213873985,4.6583944005,-0.109522275303,0.0512725589187,0.0,470.02599571564303,469.815425979274,472.96560060740927,470.58065884645566
4.259999999999997,-5.64215416186,-6.73509416403,15.5454814778,5.91107663932,0.158654080545,0.0,-3.9195279804,-6.55363231511,4.54850336057,-0.1071832229,0.0584332997973,0.0,435.10747415438465,435.7086926500372,433.4165895467561,433.60244958271244
4.319999999999996,-5.88081644922,-7.13624548526,15.8187509141,5.90416009049,0.162176069062,0.0,-4.03613404796,-6.81859576931,4.55907189657,-0.140929597178,0.0592273476751,0.0,477.63870885252544,477.70141641944565,475.97067890934954,473.36856659247456
